human	alligator	turtle	ostrich	tinamou	chicken	duck	turkey	mesite	sandgrouse	pigeon	grebe	flamingo	swift	hummingbird	nightjar	cuckoo	bustard	turaco	plover	crane	hoatzin	pelican	egret	ibis	cormorant	fulmar	adelie_penquin	emperor_penquin	loon	sunbittern	tropicbird	ground_finch	zebrafinch	crow	manakin	rifleman	kea	budgerigar	falcon	seriema	bald_eagle	white_tailed_eagle	vulture	owl	mousebird	cuckoo_roller	trogon	hornbill	bee_eater	woodpecker	family
1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD11B
3	3	3	3	3	4	6	4	4	3	2	3	2	3	3	1	3	3	2	4	3	3	1	3	5	2	3	3	4	3	2	2	2	2	2	3	1	5	3	2	3	2	2	3	3	2	3	2	2	1	3	SNORD12
2	3	4	2	6	3	4	3	3	0	1	1	2	2	2	1	1	1	1	2	1	0	2	1	3	0	2	2	2	2	1	3	1	0	0	0	0	1	1	0	2	1	1	2	2	0	1	0	0	1	0	SNORD121A
6	5	5	4	4	3	3	3	3	3	2	3	3	4	4	3	3	4	3	3	3	4	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	SNORD14
2	3	4	3	3	3	5	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	2	3	3	3	2	3	3	3	3	2	2	2	2	2	3	3	3	3	3	3	3	3	4	3	2	2	3	3	SNORD15
1	1	2	2	2	2	3	2	2	2	2	2	2	2	1	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	SNORD16
1	2	2	3	2	2	2	2	2	2	3	2	3	3	2	2	3	3	2	2	2	1	1	3	2	2	3	2	3	2	3	2	2	2	2	2	2	1	1	3	1	0	2	1	1	2	2	2	1	2	2	SNORD17
5	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	4	3	3	2	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	2	2	3	SNORD18
1	1	4	1	1	2	3	2	2	3	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	SNORD19
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD21
2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	SNORD22
2	2	2	1	4	2	3	1	2	2	4	3	3	2	4	1	2	3	1	2	2	2	2	3	3	3	3	1	2	3	2	1	2	5	2	2	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	SNORD24
1	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	SNORD26
2	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SNORD27
2	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	SNORD29
2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	SNORD31
4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	SNORD33
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	SNORD34
2	6	9	2	0	2	2	2	0	1	1	2	2	1	2	1	2	0	2	2	2	0	2	1	2	2	1	1	2	2	0	2	2	2	2	2	2	2	1	2	2	2	2	2	0	1	0	0	0	1	2	SNORD35
4	5	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	SNORD36
6	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	SNORD38
4	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD39
2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	SNORD41
4	0	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD42
2	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SNORD44
9	2	2	2	2	2	3	2	1	1	5	4	4	3	1	3	3	3	4	3	1	1	4	3	4	3	3	4	7	3	2	6	1	12	2	2	6	3	2	14	2	8	7	5	1	3	2	2	4	2	1	SNORD45
1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD47
2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	SNORD49
4	3	3	3	1	2	2	2	3	3	3	3	3	2	2	2	2	2	3	3	2	3	2	3	2	2	2	4	3	2	3	3	1	1	1	1	1	2	1	2	2	2	2	3	2	3	3	1	2	1	2	SNORD50
2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD51
8	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	SNORD56
1	1	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	0	1	2	1	1	0	1	0	0	1	0	0	0	0	SNORD57
4	3	5	4	6	4	3	5	5	3	2	5	3	2	6	3	3	3	3	4	3	3	3	2	6	3	3	2	2	3	3	3	5	3	4	2	4	3	3	3	3	2	2	3	5	3	3	3	0	3	3	SNORD58
4	2	4	2	2	0	2	4	0	1	2	0	3	3	1	2	2	0	0	2	2	0	2	2	2	0	2	2	2	2	2	3	1	2	2	2	1	1	0	2	2	2	2	2	2	2	2	0	0	0	3	SNORD59
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD61
3	1	0	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	1	SNORD62
2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD63
2	2	3	2	2	2	1	2	1	2	2	3	2	3	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	2	SNORD66
2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD67
2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	SNORD70
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD71
1	1	1	1	2	1	1	0	1	0	0	0	1	0	0	0	0	0	1	2	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	0	1	0	0	0	1	1	1	4	0	0	0	0	1	0	0	SNORD72
2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD73
3	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	SNORD75
3	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SNORD78
2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD79
4	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	SNORD81
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD82
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	3	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	SNORD83
1	2	3	2	1	1	4	2	2	2	2	2	2	1	1	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	1	1	2	2	0	1	2	SNORD87
4	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	SNORD88
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD89
2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	1	3	0	2	2	0	2	2	3	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	1	1	2	2	SNORD91
1	1	1	1	20	1	1	1	1	1	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	SNORD93
1	2	4	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	SNORD94
3	1	0	2	0	1	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	SNORD95
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD97
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	SNORD98
1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	SNORD99
1	1	2	1	2	1	1	1	1	1	1	1	1	1	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	1	1	2	2	1	2	SNORD100
1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD101
1	1	1	1	1	1	2	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD102
3	4	3	3	4	3	2	3	2	2	2	3	3	3	3	3	2	2	2	2	2	1	3	3	2	2	4	2	3	3	3	4	2	1	2	4	3	1	2	4	4	4	4	2	3	1	1	3	2	1	2	SNORD103
3	1	2	2	2	2	2	2	2	2	1	2	2	3	1	2	1	2	2	2	2	1	2	2	2	2	2	1	1	1	2	2	2	2	2	3	2	1	1	1	1	2	2	2	2	2	2	2	1	1	2	SNORD111
1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD123
1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	1	1	0	SNORD125
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD127
3	3	4	4	4	4	4	4	4	4	4	4	4	3	3	4	4	4	6	3	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	4	4	3	4	4	4	4	4	4	3	4	4	4	4	4	SNORD53_SNORD92
5	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SNORD65
1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	SNORD90
1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	SNORND104
1	3	2	2	2	2	2	2	2	2	3	2	2	1	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	snosnR60_Z15
1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	snoU105B
2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	snoU2-30
4	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	snoU2_19
1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	snoU54
1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	snoU82P
3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	snoU83B
1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	snoU85
8	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	snoU109
2	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	snoZ17
1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	snoZ30
2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	snoZ40
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	SOX2OT_exon1
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SOX2OT_exon2
1	1	1	1	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	2	1	1	0	1	SOX2OT_exon3
1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	SOX2OT_exon4
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ST7-OT3_1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	ST7-OT3_2
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ST7-OT3_3
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ST7-OT3_4
1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ST7-OT4_3
1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	Telomerase-vert
1084	859	809	174	303	300	263	173	226	145	259	118	105	209	197	165	237	143	206	180	109	166	392	181	217	102	110	151	186	94	109	134	287	251	323	717	145	135	186	214	126	191	101	95	77	160	127	4349	111	112	285	tRNA
80	377	1283	1	9	4	8	6	10	11	6	9	3	17	21	18	23	8	17	10	10	5	1186	9	21	6	5	6	12	7	14	12	79	84	139	278	6	11	10	11	7	35	6	8	7	6	4	2679	8	9	51	tRNA-pseudogene
1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	U1A_PIE
148	319	55	37	7	23	20	21	18	16	14	23	28	9	19	24	24	15	20	17	19	26	28	25	23	23	21	33	30	27	24	22	8	9	12	10	6	18	34	18	24	27	20	34	17	18	18	15	13	13	26	U1
91	43	56	11	8	6	13	7	9	7	9	13	12	8	15	8	12	9	6	8	9	12	11	12	13	8	7	7	12	9	16	8	6	7	9	9	10	9	10	7	8	9	8	10	4	11	4	7	6	7	12	U2
61	10	11	1	3	3	1	1	1	1	1	1	1	2	5	1	4	1	2	0	0	2	0	1	1	2	1	1	2	1	1	1	3	2	3	4	1	1	4	4	1	1	1	1	0	1	1	2	1	0	3	U3
18	1	1	0	1	2	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	U4atac
104	74	15	4	6	5	3	1	2	3	4	5	2	5	1	3	3	3	2	5	3	4	3	2	3	0	1	2	2	4	2	5	2	1	2	4	3	2	3	3	1	2	1	2	4	2	1	2	1	1	4	U4
33	24	26	3	4	8	5	2	5	1	9	2	3	2	5	5	9	1	2	2	5	4	3	7	5	5	1	4	4	4	4	4	9	7	7	6	2	2	3	4	3	1	2	2	1	2	3	3	1	0	7	U5
40	4	14	1	1	4	1	4	3	3	2	3	3	3	6	3	1	2	6	4	3	2	5	3	3	2	3	3	4	2	3	3	2	2	2	2	3	2	6	3	3	2	1	3	1	6	2	5	7	2	9	U6atac
1371	76	77	11	10	26	14	27	10	9	9	12	10	11	11	12	18	13	14	10	10	16	9	14	15	10	13	16	16	16	11	17	7	4	8	9	7	11	15	10	11	11	9	14	18	16	7	16	7	17	29	U6
211	2	1	0	1	2	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	U7
21	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	U8
5	1	1	0	0	2	1	1	0	0	1	0	1	0	0	0	1	0	0	2	0	1	0	0	1	0	0	2	2	0	2	0	0	1	1	0	1	0	1	1	0	2	1	0	0	0	1	0	0	0	1	U11
2	1	1	0	1	1	1	1	1	2	1	1	1	1	2	1	0	2	1	1	1	0	0	1	1	1	0	2	1	2	1	1	1	2	1	2	1	2	1	1	3	1	0	1	1	1	1	1	1	1	1	U12
34	643	6553	143	69	87	72	54	77	80	65	79	100	65	61	84	66	78	84	97	93	78	109	103	102	91	112	116	111	104	72	92	41	44	50	58	59	70	64	89	102	114	110	118	86	61	86	67	68	58	54	uc_338
9	0	4	1	0	2	1	1	1	0	0	0	1	2	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Vault
2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Vimentin3
1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	WT1-AS_7
892	6	6	3	3	3	5	3	3	2	2	2	3	3	3	3	3	3	4	3	4	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	3	3	3	3	3	4	4	2	2	3	3	7	4	4	3	Y_RNA
1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	ZEB2_AS1_1
